Location ID,customerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
XHKLVW2522,0103-CSITQ,1,United States,California,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572
IXFGLO8529,8671-KKKOS,1,United States,California,Newman,95360,"37.343846, -121.039391",37.343846,-121.039391
EIBRRM9818,7305-ZWMAJ,1,United States,California,Oakdale,95361,"37.785033, -120.776141",37.785033,-120.776141
GNCPHY7647,6578-KRMAW,1,United States,California,Planada,95365,"37.329725, -120.306399",37.329725,-120.306399
UQMRCK1532,4860-IJUDE,1,United States,California,Ripon,95366,"37.750778, -121.13238",37.750778,-121.13238
NLTTIZ7159,9688-YGXVR,1,United States,California,Salida,95368,"37.713152, -121.08739",37.713152,-121.08739
HGXHWV5127,1945-XISKS,1,United States,California,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732
LEXPOT5514,5360-LJCNJ,1,United States,California,Tracy,95376,"37.680968, -121.446049",37.680968,-121.446049
PRDLOL2366,2607-FBDFF,1,United States,California,Tuolumne,95379,"37.939768, -120.188002",37.939768,-120.188002
DJPBIC2227,1100-DDVRV,1,United States,California,Twain Harte,95383,"38.107441, -120.230625",38.107441,-120.230625
XFFZYY2721,6728-WYQBC,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221
JYHTIK1117,7216-KAOID,1,United States,California,Santa Rosa,95401,"38.460517, -122.790335",38.460517,-122.790335
KUJSKH5165,6145-NNPNO,1,United States,California,Santa Rosa,95404,"38.526941, -122.709096",38.526941,-122.709096
RINMDI6893,5339-TJFEK,1,United States,California,Santa Rosa,95407,"38.394091, -122.739814",38.394091,-122.739814
OBIGWQ7963,2074-GUHPQ,1,United States,California,Albion,95410,"39.225694, -123.717354",39.225694,-123.717354
BPMCLS8928,4625-XMOYM,1,United States,California,Annapolis,95412,"38.731055, -123.316553",38.731055,-123.316553
MSRATJ1134,5827-MWCZK,1,United States,California,Boonville,95415,"39.025867, -123.381544",39.025867,-123.381544
ECRHLF1726,1385-TQOZW,1,United States,California,Branscomb,95417,"39.710591, -123.682799",39.710591,-123.682799
ZYPFCF1717,5914-XRFQB,1,United States,California,Caspar,95420,"39.361283, -123.784599",39.361283,-123.784599
JUHIPF8527,4329-YPDDQ,1,United States,California,Cazadero,95421,"38.578807, -123.19338",38.578807,-123.19338
NMUHLK8254,4804-NCPET,1,United States,California,Clearlake,95422,"38.965804, -122.631779",38.965804,-122.631779
JMOHMF6441,5944-UGLLK,1,United States,California,Cloverdale,95425,"38.801936, -122.938935",38.801936,-122.938935
OKNNVU3129,7787-BNTZM,1,United States,California,Comptche,95427,"39.239818, -123.565432",39.239818,-123.565432
XHXZUY5223,2252-ISRNH,1,United States,California,Covelo,95428,"39.83307, -123.178765",39.83307,-123.178765
LXLFAW7251,9415-TPKRV,1,United States,California,Dos Rios,95429,"39.756049, -123.358701",39.756049,-123.358701
DCMFJS1864,5322-TEUJK,1,United States,California,Duncans Mills,95430,"38.445603, -123.063756",38.445603,-123.063756
PPRNTT3817,1866-DIOQZ,1,United States,California,Forestville,95436,"38.499302, -122.92444",38.499302,-122.92444
NGBIHV5686,8375-KVTHK,1,United States,California,Fort Bragg,95437,"39.455555, -123.683979",39.455555,-123.683979
CJKVWH1171,2697-NQBPF,1,United States,California,Fulton,95439,"38.493888, -122.777141",38.493888,-122.777141
XOREEU5953,3709-OIJEA,1,United States,California,Geyserville,95441,"38.731771, -123.064272",38.731771,-123.064272
GINCCI6628,1386-ZIKUV,1,United States,California,Glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181
DMGCBB9791,0599-XNYDO,1,United States,California,Graton,95444,"38.434362, -122.86891",38.434362,-122.86891
WMLINW3151,6377-WHAOX,1,United States,California,Gualala,95445,"38.848082, -123.50608",38.848082,-123.50608
GFJLEM1831,6855-VLGOS,1,United States,California,Guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347
VKUFTD9761,8746-OQQRW,1,United States,California,Hopland,95449,"38.93706, -123.118111",38.93706,-123.118111
HUAQFS1972,3181-MIZBN,1,United States,California,Jenner,95450,"38.505995, -123.187019",38.505995,-123.187019
ZEHQNM5129,7766-CLTIC,1,United States,California,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585
OIRKBD1751,5650-YLIBA,1,United States,California,Lakeport,95453,"39.080469, -122.955176",39.080469,-122.955176
LSHRVW3684,0825-CPPQH,1,United States,California,Laytonville,95454,"39.806141, -123.531098",39.806141,-123.531098
QFAXVO3395,9084-OAYKL,1,United States,California,Little River,95456,"39.245911, -123.77214",39.245911,-123.77214
BUXXHU7148,6122-LJADA,1,United States,California,Lower Lake,95457,"38.925545, -122.549083",38.925545,-122.549083
XQVXLM7229,2400-XIWIO,1,United States,California,Lucerne,95458,"39.141934, -122.770679",39.141934,-122.770679
OFRRKC1262,7569-NMZYQ,1,United States,California,Middletown,95461,"38.787446, -122.58675",38.787446,-122.58675
CMLYOF5426,5201-USSQZ,1,United States,California,Monte Rio,95462,"38.471049, -123.015549",38.471049,-123.015549
YDJJRG3317,2105-PHWON,1,United States,California,Navarro,95463,"39.182916, -123.552571",39.182916,-123.552571
PQYILK7842,1494-EJZDW,1,United States,California,Nice,95464,"39.12334, -122.838198",39.12334,-122.838198
ULNRLK8982,8003-EWNDZ,1,United States,California,Philo,95466,"39.094102, -123.500853",39.094102,-123.500853
MBHCOO5145,1897-RCFUM,1,United States,California,Point Arena,95468,"38.911299, -123.609588",38.911299,-123.609588
DSRJLZ7734,9256-JTBNZ,1,United States,California,Potter Valley,95469,"39.408634, -123.045516",39.408634,-123.045516
MWXASJ6244,2211-RMNHO,1,United States,California,Rio Nido,95471,"38.522328, -122.97932",38.522328,-122.97932
IHUBHS2643,2432-TFSMK,1,United States,California,Sebastopol,95472,"38.398815, -122.861923",38.398815,-122.861923
TTPLZZ7216,4929-ROART,1,United States,California,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.23422
JAWZEQ3392,1834-ABKHQ,1,United States,California,Upper Lake,95485,"39.220368, -122.907693",39.220368,-122.907693
SSJYDU4768,1741-WTPON,1,United States,California,Westport,95488,"39.724433, -123.767578",39.724433,-123.767578
WWXBVT9628,3932-IJWDZ,1,United States,California,Willits,95490,"39.492046, -123.375818",39.492046,-123.375818
XRLHNE7465,1240-HCBOH,1,United States,California,Windsor,95492,"38.527297, -122.810044",38.527297,-122.810044
MNPPRX3192,3594-KADLU,1,United States,California,Witter Springs,95493,"39.222323, -122.985488",39.222323,-122.985488
HUKDZL2679,3796-ENZGF,1,United States,California,The Sea Ranch,95497,"38.696659, -123.436861",38.696659,-123.436861
MIEMXG1849,1734-ZMNTZ,1,United States,California,Eureka,95501,"40.796621, -124.15428",40.796621,-124.15428
LQGRPK5161,2853-CWQFQ,1,United States,California,Eureka,95503,"40.737431, -124.108897",40.737431,-124.108897
XAKMLN3472,0813-TAXXS,1,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144
XINAKP1694,2519-TWKFS,1,United States,California,Blocksburg,95514,"40.309088, -123.668201",40.309088,-123.668201
NZXLXH4197,0626-QXNGV,1,United States,California,Arcata,95521,"40.839958, -124.003757",40.839958,-124.003757
RXUXRB8275,6723-CEGQI,1,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485
FAVRJI2319,4732-RRJZC,1,United States,California,Bridgeville,95526,"40.372532, -123.525626",40.372532,-123.525626
BVVJEU9111,9499-XPZXM,1,United States,California,Burnt Ranch,95527,"40.854512, -123.450097",40.854512,-123.450097
EPPNXQ5464,4338-EYCER,1,United States,California,Carlotta,95528,"40.497283, -123.93037",40.497283,-123.93037
EJUXCE5666,3007-FDPEA,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
XRXVMM6394,8513-OLYGY,1,United States,California,Fortuna,95540,"40.584991, -124.121504",40.584991,-124.121504
NCWPUS5951,0311-QYWSS,1,United States,California,Garberville,95542,"40.057784, -123.679461",40.057784,-123.679461
LRUOEW2493,8705-DWKTI,1,United States,California,Gasquet,95543,"41.867908, -123.794144",41.867908,-123.794144
KZWRWY7163,3680-CTHUH,1,United States,California,Kneeland,95549,"40.664483, -123.865325",40.664483,-123.865325
KCSDCQ6545,1202-KKGFU,1,United States,California,Korbel,95550,"40.7666, -123.80458",40.7666,-123.80458
BHBHCU2136,6112-KTHFQ,1,United States,California,Loleta,95551,"40.665952, -124.240051",40.665952,-124.240051
QEIEIA4895,1852-XEMDW,1,United States,California,Mad River,95552,"40.390301, -123.412327",40.390301,-123.412327
READDZ1283,1820-DJFPH,1,United States,California,Orick,95555,"41.336354, -124.044354",41.336354,-124.044354
XXXAIY5498,9426-SXNHE,1,United States,California,Orleans,95556,"41.269521, -123.546958",41.269521,-123.546958
KELZVI9523,9068-FHQHD,1,United States,California,Petrolia,95558,"40.274302, -124.210902",40.274302,-124.210902
YURQSK6761,1269-FOYWN,1,United States,California,Phillipsville,95559,"40.184094, -123.745487",40.184094,-123.745487
ZYPJXS2121,9895-VFOXH,1,United States,California,Scotia,95565,"40.440636, -124.098739",40.440636,-124.098739
BDZLJW8126,1230-QAJDW,1,United States,California,Somes Bar,95568,"41.444606, -123.471895",41.444606,-123.471895
AZYEMD2693,5701-ZIKJE,1,United States,California,Redcrest,95569,"40.363446, -123.835041",40.363446,-123.835041
MDPMYC6392,5032-MIYKT,1,United States,California,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449
LSXSJM5135,7396-VJUZB,1,United States,California,Willow Creek,95573,"40.949012, -123.655847",40.949012,-123.655847
MAQNBH3897,9717-QEBGU,1,United States,California,Leggett,95585,"39.873371, -123.741474",39.873371,-123.741474
JHVXVG8314,5172-RKOCB,1,United States,California,Piercy,95587,"39.955587, -123.681175",39.955587,-123.681175
GOBWPW1758,6509-TSGWN,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
ZZSNXG2436,3178-CIFOT,1,United States,California,Amador City,95601,"38.431407, -120.8421",38.431407,-120.8421
GJHUPT4955,4530-NDRKU,1,United States,California,Auburn,95603,"38.912881, -121.082766",38.912881,-121.082766
FGQZEI7123,5985-TBABQ,1,United States,California,West Sacramento,95605,"38.592745, -121.540036",38.592745,-121.540036
XKZQXW1682,9800-ONTFE,1,United States,California,Brooks,95606,"38.809804, -122.241383",38.809804,-122.241383
NCQBBF7595,6743-HHQPF,1,United States,California,Capay,95607,"38.681651, -122.130569",38.681651,-122.130569
MWPGUG5277,8455-HIRAQ,1,United States,California,Carmichael,95608,"38.626128, -121.328011",38.626128,-121.328011
BMSYLU8584,6616-AALSR,1,United States,California,Citrus Heights,95610,"38.69508, -121.271616",38.69508,-121.271616
PBOIDS4118,9415-ZNBSX,1,United States,California,Cool,95614,"38.880622, -120.973865",38.880622,-120.973865
SGXQKN5515,4018-KJYUY,1,United States,California,Courtland,95615,"38.311609, -121.554034",38.311609,-121.554034
GUTUWH8674,3884-UEBXB,1,United States,California,Diamond Springs,95619,"38.683605, -120.811852",38.683605,-120.811852
OUCUCZ9325,8780-RSYYU,1,United States,California,Dixon,95620,"38.392821, -121.799917",38.392821,-121.799917
SQPWPY7489,5537-UXXVS,1,United States,California,Citrus Heights,95621,"38.69549, -121.307864",38.69549,-121.307864
JHCCYI6513,1791-PQHBB,1,United States,California,El Dorado,95623,"38.63153, -120.842609",38.63153,-120.842609
KCBWJY5676,8701-DGLVH,1,United States,California,Elk Grove,95624,"38.434138, -121.30587",38.434138,-121.30587
FPUWSB6334,8741-LQOBK,1,United States,California,Elmira,95625,"38.349195, -121.902943",38.349195,-121.902943
YDAZMP1599,8082-GHXOP,1,United States,California,Esparto,95627,"38.834469, -122.127193",38.834469,-122.127193
KNKPJA7369,0980-FEXWF,1,United States,California,Fiddletown,95629,"38.513484, -120.704613",38.513484,-120.704613
BDBLTA1823,3011-WQKSZ,1,United States,California,Foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141
AILFCY8775,8218-FFJDS,1,United States,California,Georgetown,95634,"38.9386, -120.785514",38.9386,-120.785514
PYYJCT1871,9360-OMDZZ,1,United States,California,Herald,95638,"38.313447, -121.123886",38.313447,-121.123886
EQWUAP4185,0345-XMMUG,1,United States,California,Ione,95640,"38.33788, -120.954202",38.33788,-120.954202
IEORZY1874,2832-SCUCO,1,United States,California,Kirkwood,95646,"38.631489, -120.015167",38.631489,-120.015167
SKPGNL5855,7036-ZZKBD,1,United States,California,Lincoln,95648,"38.922812, -121.312005",38.922812,-121.312005
UZAOAL8967,0265-PSUAE,1,United States,California,Lotus,95651,"38.815515, -120.916997",38.815515,-120.916997
JHCAGN4954,0463-TXOAK,1,United States,California,Madison,95653,"38.674276, -121.961866",38.674276,-121.961866
OKFPLJ8664,0594-UFTUL,1,United States,California,Mather,95655,"38.549822, -121.266725",38.549822,-121.266725
VYMWVZ8191,9509-MPYOD,1,United States,California,Newcastle,95658,"38.883224, -121.15918",38.883224,-121.15918
UPVCYY8195,9128-CPXKI,1,United States,California,Nicolaus,95659,"38.788898, -121.608624",38.788898,-121.608624
CMQHPN3867,0129-KPTWJ,1,United States,California,North Highlands,95660,"38.671295, -121.388251",38.671295,-121.388251
WGTSEE5275,5855-EIBDE,1,United States,California,Orangevale,95662,"38.689174, -121.218435",38.689174,-121.218435
BJVJWC7314,5365-LLFYV,1,United States,California,Penryn,95663,"38.859093, -121.182872",38.859093,-121.182872
SCQBEP8334,1928-BXYIV,1,United States,California,Placerville,95667,"38.733714, -120.795213",38.733714,-120.795213
DRDMME5663,5760-FXFVO,1,United States,California,Pleasant Grove,95668,"38.833554, -121.498102",38.833554,-121.498102
HNQHCV7147,0961-ZWLVI,1,United States,California,Rancho Cordova,95670,"38.602723, -121.279913",38.602723,-121.279913
XBIHIN9846,5181-OABFK,1,United States,California,Rescue,95672,"38.724322, -120.991237",38.724322,-120.991237
TIPJNJ9817,7816-VGHTO,1,United States,California,Rio Oso,95674,"38.954144, -121.482536",38.954144,-121.482536
SBXRJK9496,5871-DGTXZ,1,United States,California,River Pines,95675,"38.545775, -120.743325",38.545775,-120.743325
QVRDDV3997,7550-WIQVA,1,United States,California,Rocklin,95677,"38.7904, -121.236973",38.7904,-121.236973
YDBKCV8418,7544-ZVIKX,1,United States,California,Roseville,95678,"38.759751, -121.288545",38.759751,-121.288545
ATYNIU1389,0016-QLJIS,1,United States,California,Sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074
RFWBLA8429,7508-DQAKK,1,United States,California,Shingle Springs,95682,"38.598936, -120.963092",38.598936,-120.963092
DPEBWK6191,5176-OLSKT,1,United States,California,Sloughhouse,95683,"38.470423, -121.114897",38.470423,-121.114897
QHAZKI9731,9356-AXGMP,1,United States,California,Somerset,95684,"38.606703, -120.586659",38.606703,-120.586659
EPGCDJ7656,3556-BVQGL,1,United States,California,Sutter Creek,95685,"38.432145, -120.77069",38.432145,-120.77069
ECCKZY3715,7581-EBBOU,1,United States,California,Volcano,95689,"38.481902, -120.603668",38.481902,-120.603668
ILVNFB9965,5073-RZGBK,1,United States,California,West Sacramento,95691,"38.627951, -121.593287",38.627951,-121.593287
WAMOVM7499,2192-CKRLV,1,United States,California,Wilton,95693,"38.392559, -121.225093",38.392559,-121.225093
XJNNNE3626,3154-HMWUU,1,United States,California,Winters,95694,"38.578604, -122.024579",38.578604,-122.024579
GJFAFI6255,6119-SPUDB,1,United States,California,Woodland,95695,"38.71967, -121.862416",38.71967,-121.862416
DACEMB4829,6522-OIQSX,1,United States,California,Alta,95701,"39.218096, -120.79153",39.218096,-120.79153
SKEVSN5629,8748-HFWBO,1,United States,California,Camino,95709,"38.748316, -120.675512",38.748316,-120.675512
HUKWHB6317,1052-QJIBV,1,United States,California,Colfax,95713,"39.084645, -120.894014",39.084645,-120.894014
XEMFDS3436,1319-YLZJG,1,United States,California,Dutch Flat,95714,"39.197215, -120.83679",39.197215,-120.83679
FHHCEJ3373,0723-FDLAY,1,United States,California,Gold Run,95717,"39.170376, -120.838404",39.170376,-120.838404
TNVWYZ4427,3050-RLLXC,1,United States,California,Kyburz,95720,"38.766036, -120.209673",38.766036,-120.209673
SAOOBY7552,9298-WGMRW,1,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.851842,-120.076204
NMXJDW8483,3088-LHEFH,1,United States,California,Pollock Pines,95726,"38.733908, -120.453416",38.733908,-120.453416
NASNOS3451,8544-JNBOX,1,United States,California,Weimar,95736,"39.00978, -120.978273",39.00978,-120.978273
QTJUJM5771,6681-ZSEXG,1,United States,California,Rancho Cordova,95742,"38.591134, -121.161585",38.591134,-121.161585
ZZRDCS2711,6116-RFVHN,1,United States,California,Roseville,95747,"38.784329, -121.373245",38.784329,-121.373245
GGHEZG1764,8884-FEEWR,1,United States,California,El Dorado Hills,95762,"38.684437, -121.055634",38.684437,-121.055634
BZBHLL5943,3125-RAHBV,1,United States,California,Rocklin,95765,"38.823278, -121.281856",38.823278,-121.281856
BRYOYS4859,0373-AIVNJ,1,United States,California,Sacramento,95814,"38.584505, -121.491956",38.584505,-121.491956
YILKQW7762,1682-VCOIO,1,United States,California,Sacramento,95816,"38.574856, -121.46504",38.574856,-121.46504
OOFAVF8795,2072-ZVJJX,1,United States,California,Sacramento,95818,"38.556306, -121.495817",38.556306,-121.495817
SNZIUH3973,8849-AYPTR,1,United States,California,Sacramento,95819,"38.567594, -121.437507",38.567594,-121.437507
ZWQMLM7454,9518-IMLHK,1,United States,California,Sacramento,95820,"38.53508, -121.444144",38.53508,-121.444144
IIKHSA5558,3646-ITDGM,1,United States,California,Sacramento,95822,"38.512569, -121.495184",38.512569,-121.495184
HXZAUB7327,3569-VLDHH,1,United States,California,Sacramento,95824,"38.517295, -121.439819",38.517295,-121.439819
VQMIZX9922,8224-KDLKN,1,United States,California,Sacramento,95825,"38.590035, -121.412455",38.590035,-121.412455
OIUTGM8427,4001-TSBTV,1,United States,California,Sacramento,95827,"38.549185, -121.328386",38.549185,-121.328386
YGLOGG2825,8727-XDPUD,1,United States,California,Sacramento,95829,"38.486502, -121.334051",38.486502,-121.334051
QUZDJD3711,1043-UXOVO,1,United States,California,Sacramento,95830,"38.490508, -121.284171",38.490508,-121.284171
FNZRJQ7424,1064-FBXNK,1,United States,California,Sacramento,95831,"38.494832, -121.529447",38.494832,-121.529447
JUCULW3356,2878-DHMIN,1,United States,California,Sacramento,95833,"38.619049, -121.517552",38.619049,-121.517552
DAKSMU7615,7762-ONLJY,1,United States,California,Sacramento,95834,"38.646209, -121.52446",38.646209,-121.52446
YZUUNP4752,5795-BKOYE,1,United States,California,Sacramento,95837,"38.691607, -121.602284",38.691607,-121.602284
CFUORH4653,7402-PWYJJ,1,United States,California,Sacramento,95841,"38.660442, -121.346321",38.660442,-121.346321
SMSNAG1749,0018-NYROU,1,United States,California,Antelope,95843,"38.715498, -121.363411",38.715498,-121.363411
VTJFRE4773,7501-VTYLJ,1,United States,California,Sacramento,95864,"38.585826, -121.376263",38.585826,-121.376263
EMVILX5763,7608-RGIRO,1,United States,California,Marysville,95901,"39.19514, -121.503883",39.19514,-121.503883
EEUKKI3961,0480-BIXDE,1,United States,California,Beale Afb,95903,"39.125311, -121.392283",39.125311,-121.392283
CEXYVZ3982,5895-QSXOD,1,United States,California,Alleghany,95910,"39.467828, -120.841386",39.467828,-120.841386
MSMBRU9761,9814-AOUDH,1,United States,California,Arbuckle,95912,"38.982373, -122.047751",38.982373,-122.047751
KTVFGE3158,6175-IRFIT,1,United States,California,Bangor,95914,"39.396585, -121.38029",39.396585,-121.38029
MVNDXI3145,1622-HSHSF,1,United States,California,Biggs,95917,"39.457388, -121.818201",39.457388,-121.818201
WNDGCJ8116,6749-UTDVX,1,United States,California,Brownsville,95919,"39.440687, -121.263583",39.440687,-121.263583
TMFSNG3919,5542-DHSXL,1,United States,California,Butte City,95920,"39.449794, -121.936372",39.449794,-121.936372
GCYSKI9174,9102-OXKFY,1,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287
CBXZWV9643,7808-DVWEP,1,United States,California,Chico,95926,"39.745712, -121.84333",39.745712,-121.84333
LAOTHH8438,2284-VFLKH,1,United States,California,Clipper Mills,95930,"39.562239, -121.14836",39.562239,-121.14836
FHBWNR7994,0366-NQSHS,1,United States,California,Colusa,95932,"39.273096, -122.050763",39.273096,-122.050763
TYIMRO2825,3807-BPOMJ,1,United States,California,Dobbins,95935,"39.381174, -121.21191",39.381174,-121.21191
IGXDRB6332,3892-NXAZG,1,United States,California,Downieville,95936,"39.578792, -120.780786",39.578792,-120.780786
QPSKBS9411,4182-BGSIQ,1,United States,California,Durham,95938,"39.607831, -121.777959",39.607831,-121.777959
SJOOFN7548,0988-AADSA,1,United States,California,Forbestown,95941,"39.531028, -121.24807",39.531028,-121.24807
AUYLIO1244,9972-NKTFD,1,United States,California,Forest Ranch,95942,"40.077028, -121.494168",40.077028,-121.494168
SJQCRQ3696,3717-LNXKW,1,United States,California,Glenn,95943,"39.597975, -122.032248",39.597975,-122.032248
OLNTVD7251,5734-EJKXG,1,United States,California,Goodyears Bar,95944,"39.564113, -120.868836",39.564113,-120.868836
ZEAYWG6132,2207-RYYRL,1,United States,California,Grass Valley,95945,"39.194539, -120.988066",39.194539,-120.988066
VBXLJA3772,6729-FZWSY,1,United States,California,Penn Valley,95946,"39.203817, -121.19584",39.203817,-121.19584
XZYLWZ1851,9695-IDRZR,1,United States,California,Greenville,95947,"40.160386, -120.835428",40.160386,-120.835428
RQUCQJ1223,8144-DGHXP,1,United States,California,Gridley,95948,"39.346898, -121.759537",39.346898,-121.759537
WVPVZH7968,7814-LEEVE,1,United States,California,Grass Valley,95949,"39.099204, -121.137962",39.099204,-121.137962
HNBLGU9197,8631-WUXGY,1,United States,California,Magalia,95954,"39.933852, -121.584371",39.933852,-121.584371
FTUVUW7757,5906-DVAPM,1,United States,California,Meridian,95957,"39.068071, -121.832638",39.068071,-121.832638
KCDFUS4216,6654-QGBZZ,1,United States,California,Nevada City,95959,"39.333737, -120.858667",39.333737,-120.858667
ZQCNNQ3295,5641-DMBFJ,1,United States,California,Oregon House,95962,"39.342587, -121.249833",39.342587,-121.249833
AQBYAX7741,9200-NLNPD,1,United States,California,Orland,95963,"39.748037, -122.302169",39.748037,-122.302169
XLGSHB1433,2664-XJZNO,1,United States,California,Oroville,95965,"39.624561, -121.552866",39.624561,-121.552866
GKFINB4384,0921-OHLVP,1,United States,California,Paradise,95969,"39.69676, -121.644379",39.69676,-121.644379
THCTFP6193,8350-NYMVI,1,United States,California,Chico,95973,"39.903272, -121.843567",39.903272,-121.843567
ZEQDKF4653,1600-DILPE,1,United States,California,Richvale,95974,"39.495768, -121.747472",39.495768,-121.747472
CLPVCK9214,0536-ESJEP,1,United States,California,Rough And Ready,95975,"39.225634, -121.156163",39.225634,-121.156163
QQEEJA9834,4654-GGUII,1,United States,California,Smartville,95977,"39.176595, -121.291692",39.176595,-121.291692
LWCDVC1557,6478-HRRCZ,1,United States,California,Stirling City,95978,"39.904002, -121.527823",39.904002,-121.527823
OSXJDP1851,8510-BBWMU,1,United States,California,Stonyford,95979,"39.288127, -122.415841",39.288127,-122.415841
NYAHIB7833,6857-TKDJV,1,United States,California,Strawberry Valley,95981,"39.58458, -121.093256",39.58458,-121.093256
VGRQUL9727,2360-RDGRO,1,United States,California,Sutter,95982,"39.172777, -121.805845",39.172777,-121.805845
QOEMGK7828,0584-BJQGZ,1,United States,California,Taylorsville,95983,"40.053684, -120.743116",40.053684,-120.743116
MEZZYP8859,1360-XFJMR,1,United States,California,Washington,95986,"39.34128, -120.786867",39.34128,-120.786867
KGSBBB4319,9058-MJLZC,1,United States,California,Yuba City,95991,"39.02741, -121.614982",39.02741,-121.614982
VXFLWS4548,0902-XKXPN,1,United States,California,Redding,96001,"40.587919, -122.464732",40.587919,-122.464732
RFUJDX8641,5177-RVZNU,1,United States,California,Redding,96002,"40.527834, -122.318749",40.527834,-122.318749
FHWKJH5986,0056-EPFBG,1,United States,California,Redding,96003,"40.677649, -122.29467",40.677649,-122.29467
RMSVWR6878,8993-IZEUX,1,United States,California,Adin,96006,"41.171578, -120.913161",41.171578,-120.913161
JYNOZC7157,8190-ZTQFB,1,United States,California,Bieber,96009,"41.083464, -121.107929",41.083464,-121.107929
UWFXQR5538,0931-MHTEM,1,United States,California,Big Bar,96010,"40.775272, -123.287414",40.775272,-123.287414
TGXCFV8278,0440-UEDAI,1,United States,California,Callahan,96014,"41.388397, -122.794636",41.388397,-122.794636
LWJUIR6555,1337-BOZWO,1,United States,California,Canby,96015,"41.486953, -120.913975",41.486953,-120.913975
PNREBS5528,0868-VJRDR,1,United States,California,Cassel,96016,"40.936285, -121.572692",40.936285,-121.572692
RQZTFN2657,6344-SFJVH,1,United States,California,Shasta Lake,96019,"40.692523, -122.369876",40.692523,-122.369876
FDOPCL6452,3950-VPYJB,1,United States,California,Chester,96020,"40.243494, -121.154733",40.243494,-121.154733
UCTYNZ1498,7321-ZNSLA,1,United States,California,Cottonwood,96022,"40.336392, -122.448533",40.336392,-122.448533
ISGKUR1278,8727-JQFHV,1,United States,California,Dunsmuir,96025,"41.212695, -122.392067",41.212695,-122.392067
QUICDB8464,9475-NNDGC,1,United States,California,Etna,96027,"41.405193, -123.008567",41.405193,-123.008567
BMBXED1127,1355-KUSBG,1,United States,California,Fall River Mills,96028,"41.017282, -121.468945",41.017282,-121.468945
LTWZPF1284,3688-FTHLT,1,United States,California,Flournoy,96029,"39.84784, -122.544556",39.84784,-122.544556
XMLFJQ7744,0899-LIIBW,1,United States,California,Forks Of Salmon,96031,"41.232128, -123.194748",41.232128,-123.194748
SFTPYC4429,1384-RCUXW,1,United States,California,French Gulch,96033,"40.740138, -122.587476",40.740138,-122.587476
CWHYYW1188,5825-XJOCM,1,United States,California,Gazelle,96034,"41.411315, -122.697236",41.411315,-122.697236
USRFKE3379,6848-YLDFR,1,United States,California,Gerber,96035,"40.03194, -122.176023",40.03194,-122.176023
XBKHIV7186,8125-QPFJD,1,United States,California,Greenview,96037,"41.528541, -122.955018",41.528541,-122.955018
AZZEQK3993,2320-YKQBO,1,United States,California,Grenada,96038,"41.599978, -122.539381",41.599978,-122.539381
URIXYX8519,4973-RLZVI,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696
PORDRI1716,7869-ZYDST,1,United States,California,Hyampom,96046,"40.648024, -123.465088",40.648024,-123.465088
GEAINK9219,1215-EXRMO,1,United States,California,Junction City,96048,"40.913192, -123.06597",40.913192,-123.06597
YUINYP2259,2305-MRGLV,1,United States,California,Klamath River,96050,"41.816595, -122.948287",41.816595,-122.948287
GMGPKU2692,8404-VIOMB,1,United States,California,Lakehead,96051,"40.883853, -122.418258",40.883853,-122.418258
XNXSYD2715,2359-KLTEK,1,United States,California,Lookout,96054,"41.280478, -121.160249",41.280478,-121.160249
GCSJSX2882,2673-ZALNP,1,United States,California,Mcarthur,96056,"41.10831, -121.360362",41.10831,-121.360362
KCLSUC4749,9184-GALIL,1,United States,California,Mccloud,96057,"41.251322, -122.105209",41.251322,-122.105209
FPXQRY3488,4393-RYCRE,1,United States,California,Macdoel,96058,"41.769709, -121.92063",41.769709,-121.92063
ULHEAY1463,9746-MDMBK,1,United States,California,Manton,96059,"40.426679, -121.850421",40.426679,-121.850421
WJRZEB7826,3162-ZJZFU,1,United States,California,Mill Creek,96061,"40.331975, -121.460674",40.331975,-121.460674
ONHKPT3175,8404-GFGCZ,1,United States,California,Millville,96062,"40.531257, -122.148139",40.531257,-122.148139
TMIPAW7288,3521-MNKLV,1,United States,California,Nubieber,96068,"41.082472, -121.195215",41.082472,-121.195215
FKVSJB1967,2533-TIBIX,1,United States,California,Oak Run,96069,"40.689243, -122.037023",40.689243,-122.037023
